seed,run_id,method,learning_rate,layer,source_interval,target_interval,beta_dp_previous_raw,beta_oracle_current,lag_prediction_positive,lag_ratio,lag_log10_abs_ratio_error
42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,20,21,-0.08727498942734274,0.014267272114078158,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,21,22,-0.13062143419060723,0.011356888688313723,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,22,23,0.0037315198680793232,0.01128528132223411,True,0.3306536861183542,0.48062663142986894
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,0,1,0.34099368910107675,0.5614460361747793,True,0.6073490008484532,0.21656167863438938
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,1,2,0.611578326715488,0.29548117610453495,True,2.069770855721532,0.3159222673872524
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,2,3,0.3360444936633209,0.10908714971239457,True,3.0805140160806608,0.4886231891374274
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,3,4,0.07143041864865747,0.051888486347209335,True,1.3766140366994757,0.1388121935411541
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,4,5,0.04128697146585859,0.028095957626005544,True,1.4694986380404946,0.16716918789636742
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,5,6,0.010344990969562427,0.017179013731238146,True,0.6021877117864571,0.2202681109251924
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,6,7,0.05551045310812566,0.011335704968109353,True,4.896956410235867,0.6899262382068467
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,7,8,-0.0063680769697824335,0.008873284387371753,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,8,9,-0.0006121952238850566,0.006436079865496625,False,,
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,9,10,0.007550285300553561,0.005483898798478014,True,1.3768097439451374,0.13887393091525535
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,10,11,0.0003334772231594839,0.004170776564421451,True,0.07995566725012089,1.097150748075017
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,11,12,0.004974899223039326,0.0036922546887190547,True,1.3473878815129237,0.12949263696371754
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,12,13,0.011784550748242629,0.003085843006048326,True,3.81890806665946,0.5819392036409087
42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,13,14,0.024093359006137967,0.0028113327882618535,True,8.570084305470655,0.9329850941776454
